label,text
1,RT @TonhoDrinks: Se vc pensa em NÃO PRENDER BANDIDO por causa de crise presidiária é pq vc é um CRETINO FILHA DA PUTA que não pensa no trab _
0,"RT @TonhoDrinks: VERDADE TÁ TODO MUNDO COMEMORANDO REALMENTE AQUI NA RUA FIZERAM ATÉ UM CHURRASCO TEM PAGODE E OS CACETE 
https://t.co/qY _"
0,"RT @TonhoDrinks: Viram o @jairbolsonaro  num dos programas q levaram Trump até a presidência? 
https://t.co/ED3AUtuaR0"
0,RT @TonyStarkMeta: Doria e Bolsonaro não podem brigar. Não até ambos irem pro segundo turno.
0,RT @TonyStarkMeta: Ninguém chega à presidência dos USA sendo maluco. Trump chegou ao poder derrotando um establishment de 70 anos de suprem _
0,RT @TopOfertas_Casa: Filtro Branco para Coador Hario V60 - 02... Apenas R$62.00 Acesse https://t.co/94qzFbuWyX #Casa #oferta #desconto #lcd _
0,"RT @toquedeveludo: Agora um poema:
Eu sou sapatão. 
E sapatão sempre vou ser
Pq gosto de pepekas
E a sua eu quero comer.
"
0,RT @tordilho2: #SerMulherÉ Não ser homem https://t.co/ajLjesDTM9
0,RT @tradutores_br: Discurso de Donald Trump no Congresso Americano (completo): https://t.co/iPBrZF81TV via @YouTube
0,RT @TrumpNervoso: #SouPobreMas tenho juízo... não voto no Lula.
0,"RT @Tweet25Hora: O teu Tweet em destaque na 2ª hora da @tvi24pt
@Adolfo_Dias_I https://t.co/8EbIz20cSh"
0,RT @UmaGuriaApenas: adoro ouvir música triste no carro porque encosto a cabeça no vidro e me imagino linda num clipe
0,RT Um @homemdeverdade! RT @porcopedia Pra vc que desmaia qdo tira sangue ... Chegou o Plano OdontoMacho: http://307.to/fnj /(via @LeNaZZo)
0,RT @umtricampeao: Jogador do Tondela vê o segundo amarelo depois de ser agredido com uma cotovelada por Soares. Apito Dourado de volta? htt _
0,RT @UNICEFAngola: Juntos lutámos contra a #pólio e Angola não regista novos casos desde 2011. Vamos também atingir a meta com outras doença _
0,RT @UOL: #DiaDaMulher: Todas as deputadas federais da história do país ocupariam apenas meio plenário da Câmara https://t.co/g7OvV5o1j5 htt _
0,RT @UOL: Medicina ajuda a adiar gravidez: Mulheres que são mães após os 40 anos crescem 49% em duas décadas https://t.co/cqSo8HBF2z
0,"RT @valbelo1964: @blogdojefferson Bob, o deputado está vencendo mais uma num site de esquerda. https://t.co/UFeTAyifD6"
0,RT @valehomossexual: Aprendam com a prefeitura de Fortaleza  #DiaDaMulher https://t.co/67duBbuQv7
0,"RT @Vana_Pauloo: @csar_emerson @Curate_Angola 2. se prestar atenção, isso não é pornografia. o contexto em que esse beijo foi posto dificil _"
0,RT @vanguardapop: Atenção esquerdistas: O CHORO É LIVRE #BolsonaroPresidente https://t.co/oR5J3EXutg
1,RT @vanguardapop: Chora petralhada! #BolsonaroPresidente @DepBolsonaro https://t.co/QveoFpwo7n
0,"RT @VanViip: Cada um com a sua educação.. e na minha, eu não permitir muita coisa! https://t.co/znuwdX7Amj"
1,"RT @vascaindio: Difícil pra uma mina burra e insegura que nunca conquistou nada conviver com uma mulher bonita, inteligente e independente _"
0,RT @Vasco_da_Gamba: O Campeonato da Estupidez Humana continua https://t.co/emTl0KDhIA
1,"RT @vascof87: @carol_moura13 @RitaBranco02 opa, que fufas tratem se"
0,"RT @VazaTemer:  #VazaTemer Em painel da ONU, Temer infla dados sobre refugiados recebidos pelo Brasil https://t.co/x98TAY6ar0"
0,RT @VemPLutaBrasil: #SomosTodosJoice Joice ganhou o processo. Parabéns @joicehasselmann https://t.co/VfzOiFO6yP
0,"RT @versitamos: Conselho: Mulher sábia, constrói. Mulher burra, destrói."
0,RT @viktortora: Acção na Figueira da Foz https://t.co/nLwhy9CsY1
0,RT @viktortora: Intervenção de João Pais do Amaral https://t.co/iL7ozWmrwE
0,"RT @viktortora: O mundo entrou em colapso, o nacionalismo é que o vai reconstruir!
As marinas mortalhas, tremem de medo! https://t.co/OhkHS _"
0,RT @vitormramalho: A censura em Portugal https://t.co/8qKcaCtKTD
0,"RT @vitormramalho: Assim não, Dra. Francisca Van Dunem! https://t.co/WObUxRMB7h"
0,RT @vitormramalho: Coimbra: Instrutor de artes marciais é candidato do PNR à Câmara https://t.co/xsDpPSMIrX
0,RT @vitormramalho: Concorda com a saída de Portugal da União Europeia https://t.co/BxTLRTc67l
0,RT @vitormramalho: Proclamar uma Nova era: a diferença de sermos PNR https://t.co/BhAMVejLLI
0,"RT @vitormramalho: Semana da moda em Milão.
Uma imagem vale mais que mil palavras e é uma mostra da UE dos dias de hoje. https://t.co/Cf3pv _"
0,RT @vitormramalho: Tudo boa gente! Por estas e por outras é que estou no @pnr https://t.co/y2I91hIyMa
0,RT @vitormramalho: Vamos partilhar a foto do alegado assassino do segurança numa discoteca em Coimbra. https://t.co/t9mvAFELPl
0,RT @vlfpereira11: Tem mais uma mensagem aí muito linda - Relações inter-raciais...tá na hora das crianças aprenderem que amor não é definid _
0,RT @voluptama: já ganhou https://t.co/NOTHkcg7v4
0,"RT @voluptama: Quando o Secretário foi para o Real Madrid, o PdC teve de passar atender os telefones https://t.co/KSx4p0yVs6"
1,"RT @Vulgo_DiGatta: ,  feia se achando bela, gorda se achando gostosa. Meus olhos sangram !!"
0,"RT @W_Palestra: @DON_SEP @Justiceiro_Sujo se ela fosse negra, e ele chamasse de preta, ia ser racismo! Principalmente se o namorado fosse B _"
1,"RT @waldoisnearby: Apresento-vos o meu missil, AEN17.
Totalmente dirigida para Angola sem dó e piedade! Se Angola não é nossa, mais vale n _"
0,"RT @Walgreg: A ESTUPIDEZ, FALTA DE CARÁTER  E CINISMO DOS ESQUERDISTAS NÃO TEM LIMITES.... https://t.co/K6FL91oS3m"
1,RT @Walgreg: VERDADES QUE PRECISAM SER ESFREGADAS NA CARA DE TODA FEMINISTA. https://t.co/Wji5Q8PCB6
0,"RT @walisonbernard1: #SerMulherÉ 'Vai la com suas amiguinhas' parabéns a todas as mulheres vocês são incriveis,menos a Dilma."
0,RT @WannessaMichi: @humornegroo Ainda tem uma espécie viva: Oscar Niemeyerssauro
0,RT @wantodiepls: 'já não me imagino sem ti.'
0,"RT @whoztyles: 30- Ana Carolina, 42 Anos.
rainha das sapatão, uma voz é uma voz, uma coisa linda dessas https://t.co/CqaiHAxnEs"
0,RT @WinterCosta: Arrebentou mesmo! Essa palestra deveria passar o dia TODO em TODOS os canais de TV de TODA América Latina. Socialistas de _
0,RT @wporfirio: @marisa_lobo STF é um STF (Supremo Tribunal Fascista): Uma corte q acende uma vela pra ORCRIM e outra pra MARX.
0,RT @YagoBernardino: @humornegroo sorria tu ta sendo printado babaca!
0,"RT @yes_anamia: N aguento mais ser sozinha
N aguento mais ser gorda
N aguento mais ser feia
N aguento mais ser um peso morto no mundo 
N ag _"
0,"RT @zecarlosantos2: Os “antifascistas” contra Trump são os novos fascistas, como alertava Churchill @lsantanna @AdrianaCarranca https://t.c _"
0,RT @zecarlosantos2: Via @estadao: Odebrecht diz que usava Itaipava como ‘_laranja’_ para disfarçar doações -  https://t.co/AzQMzVotQ9 https:/ _
0,"RT @zecolmeiazuero: @marisa_lobo Tem dinheiro para isso, mas não conseguem fazer uma simples ressonância magnética. Pra essas coisas tem di _"
0,RT @zfbla: o dia da mulher foi top pois passei c as sapatao mais top do planeta
1,"@ruandismo não, só me chama de sapatão as vezes"
0,@ruggeron_ e tome mais lógicas!!! https://t.co/hF29ZMbLFK
0,@ruggeron_ tema mais lógicas!! Quero ver vc refutar isso! https://t.co/tzpH6Lzs2d
0,@RuiHCruz A Marina é muito nova para ti
0,@RuiHCruz Nem o nome da banda sabes. És uma fraude
0,@RuiHCruz Tenta a Olga Cardoso
0,@RuiHCruz Vais dizer que é mentira?
0,"..Ryan morreu numa missão vitoriosa (segundo General Mattis), não uma 'falha.' Hora dos EUA ficar esperto e começar _ https://t.co/AhggQQqt8m"
0,#SabadoDetremuraSDV O Brasil não tem condições de receber refugiados de países em guerra .
0,sabe aquelas correntes tipo'quanto + like mais ajudaremos as filipinas com o tufão'? poise! 1º lote de likes entregue http://t.co/UKKDNtQ4RY
1,"sabe como acaba com o tráfico?
tu parando de fumar essa tua maconha seu vagabundo imundo"
0,SAbem o que eu descobri??? Uma pessoa Acróstica! Adivinhem quem é??? hahahah
0,"Sabemos bem o que é sermos boicotados e censurados, por isso vamos protestar contra o pensamento único do sistema.
https://t.co/TZ1BilIcxL"
0,Saber pegar sua mulher sem parecer um babaca #twittealgomuitoantigo
1,"sabia que esse cara era um tremendo de um pau no cu, dá pra ver pelos vídeos no youtube https://t.co/QjREu4L723"
0,"Sacanagem é chegar no orfanato cantando: UUHH PAPAI CHEGOU, UUHH UUHH PAPAI CHEGOU"
0,"@SadBoyKevyn 
Entre os jovens opositores há quem se distinga pelo humor em vez da ofensa ordinária. Mais um passo e há conversa civilizada."
0,"@SadBoyKevyn 
Nunca penses que algo 'é o mais qualquer coisa'. Quando se pensa ter chegado ao fundo percebe-se que não há fundo."
0,@sagitarionizei eu só sigo sapatão e viado kkkk
0,"Saiba o que disse Eduardo Cabrita sobre os refugiados:
https://t.co/XLmcxcGYcBhttps://t.co/yod7CoYF0x"
0,"Saímos no Correio da Manhã. Mas só porque as notícias humorísticas sobre o Carrilho já não estavam a bater
#Humor
https://t.co/41rGkEK8OC"
0,"Saindo da Flórida. Grande multidão de entusiastas fazendo fila na estrada, o que a mídia de NOTÍCIAS FALSAS se recu _ https://t.co/HIFiB5cgcu"
0,SAIR DO ARMÁRIO #JoaquinResponde https://t.co/1N8yS4b1Ba
0,"@SamsungBrasil eu ia comprar um S7 semana que vem, desisti"
0,Samy e neguinha...Juntas sempre... https://t.co/n0u7XI7fJ1
0,"Sanções poderão ser aplicadas contra os Estados-membros da União Europeia que se recusarem a receber refugiados,... https://t.co/GyOGfFj70W"
0,"Santa Hipocrisia. O Filme vencedor do #OSCAR de melhor filme estrangeiro, é do $Irã, sim aquele _ https://t.co/uypbJWFFk8"
0,"Santa Maria da Feira recebeu o PNR no 1º de Dezembro
https://t.co/RDIqldT7wV#RenovarPortugal #PNR #Portugal"
0,"Santa Maria da Feira terá candidatura do #PNR
https://t.co/Ax0ej6BOe3#Autárquicas #Portugal #RenovarPortugal https://t.co/vLm7adip5E"
1,"@santosluccc você não conhece os refugiados, não sabe a índole de cada um deles, não sabe nem se quer se há um terrorista lá"
0,@SaoBlack @jairbolsonaro @GloboNews pois é cara
0,"São tantas 'pesssoas' que até têm três 's'.
Claro, são os 'tolerantes' democratas.
#ForçaTrump https://t.co/JjQqBSbm4V"
0,"Sapatão fala 'AAAAAAAAAA' de alegria, de aleluia kkkkkkkk https://t.co/Wgr9drJ2YK"
1,"Sapatão machista é uó. Pqp. Vai te tratar, mana"
0,"@sapo e aspirar, posso?"
0,@sapo o que é que andaste a fumar?!
0,"Saque do FGTS inativo começa nesta sexta para 4,8 milhões de pessoas... https://t.co/hbNVqw0N0Y"
0,"@SarahLSKarafiol São refugiados e eles podem tem o direito de não aceita-los, mesmo eu sendo contra essa ação da Hungria."
0,"SAUDAÇÕES IRMÃO @editorahumanas 
TODA FAMÍLIA TEM UM PODRE, FAZ PARTE... https://t.co/JZrrmTknJ4"
0,"SCP falha golos com jogadores isolados sem ninguém na baliza.
SCP perde com o Setúbal.
SCP é eliminado.
Sportinguistas culpam o SLB.
"
0,"SCP fora:
- das competições europeias: CHECK
- da Taça da Liga: CHECK
- da Taça de Portugal: CHECK
Isto sim, é poupar jogadores para a Liga"
0,#SddsDeQuandoEu podia fazer piadas e não sofria censura
0,#SddsDeQuandoEu podia trocar a lâmpada sem que ninguém falasse q eu estou me apropriando da cultura dos homens
0,Se a filha da bruxa do 71 (deputada 'mas o que é isso') é drogada qual é a sua moral para decidir o que deve ser ensinado ao meu filho?
0,"Se a gripe das aves,  já detectada no Algarve, chegar a Lisboa, a Eutanásia deixará de ser um problema para Cristas..."
0,"Se a Isabel Angelino continuar a rir tanto, o botox dela é que vai precisar dos 12 pontos
#FestivaldaCancao2017"
1,se a menina chama rayane quando faz 15 anos automaticamente fica grávida
0,"Se a minha namorada também só tivesse 30 segundos para me responder quando discutimos, evitavam-se tantos problemas
#Oscars"
0,Se ansiedade matasse por que eu morri?
0,Se a UC Berkeley não aceita liberdade de expressão e ataca inocentes com ponto de vista diferente - CORTAMOS O FINANCIAMENTO FEDERAL?
0,se cuba passar nos taca pedra
0,se eu fosse eliminado do bbb antes de sair eu fazia cocô no meio da sala
0,Se eu fosse o @pecesiqueira já tinha me jogado de cima de um prédio faz é tempo https://t.co/dhs5CVYSw7
0,Se eu ganhasse 1 real cada vez que Bolsonaro falasse alguma coisa que preste https://t.co/HfJKtSFJqM
1,Se foderam seus fdp https://t.co/9qmb3aeEuY
0,Se for em idade certa porquê não https://t.co/z3KjdT6alK
0,"Se fosse ao contrário?
Lobos comunistas fariam um escândalo e toda mídia cobriria. Prof. @OdeCarvalho sabe bem dis _ https://t.co/Yy0dhRadHL"
0,"Se fosse um homem, o Fisco, seria o + desejado pelas mulheres. É rico, escreve com regularidade e nunca se esquece das datas importantes!..."
0,SEGUNDO ISLÃO É ASSIM KKKK https://t.co/FheW5s8EPz
0,Segundo psico-pedagogos isso começa por volta dos 3-4 anos logo estamos de acordo que antes disso é impróprio ou nã _ https://t.co/xGgT12qCcU
0,"Segundo Ricciardi, a diferença entre o BES e o Sporting é que, neste último, só há Banco Mau... https://t.co/8VLLu5hN76"
0,Se inicio da semana fosse bom nao começava com DST
0,'Sei que posso dar mais' disse Carrillo numa noite fria...
0,"seja romântico e se declare pra mina sim amiguinho, mulheres adoram homem romântico https://t.co/ObbPRwggx7"
0,"Se lesse livro ERÓTICO, estaria sendo premiado. #PerseguiçãoReligiosa. https://t.co/t7fBzFSuF3"
0,"Sem dúvida que os nacionalistas falam a mesma linguagem. Cá como lá,
ao lado das forças da ordem!
@GNRepublicana _ https://t.co/I2517EBwMK"
0,"Sempre a somar aspectos positivos!
Pensa na linha de todos os partidos nacionalistas europeus. Excelente! _ https://t.co/MHS0oumEjn"
0,"Sempre que acharem q fica um clima estranho qd encontram uma ex-namorada na rua,lembrem-se q hoje a Hillary vai ter de cumprimentar o Trump"
0,"Sempre que vejo o MasterChef Austrália fico com vontade de provar um prato novo.
Está decidido!
Vou oferecer uma Bimby à minha namorada"
1,sempre válido saudar as sapatão
0,"Sendo Azulina ou bicolor, bonita ou feia, magra ou gorda! Não importa, vc sempre terão o meu respeito! Mulher e todo nessa vida! Sem elas..."
0,Sendo comunista assim... até eu! https://t.co/A86gESUy11
1,Se nem presidiário tem pena de estuprador (os caras são estuprados lá dentro mesmo) pq a esquerda quer que a gente tenha?
0,Sen. McCain não deveria falar sobre sucesso ou falha de uma missão na mídia. Apenas torna o inimigo mais forte! Ele _ https://t.co/qmocE7t9UG
0,@Senor_Thompson eu tive um galo que quando ficava azul trazia bom tempo.
0,"@Senor_Thompson se aconteceu, não sei, mas eu ouvi..."
0,"...senta na mesa e pergunta p/ filho se ele já se masturbou hj, e ele pergunta como foi a transa dela e papai.
Hipócritas! @FernandaLimaBah"
0,se o comunismo fosse bom a venezuela nao estaria do jeito que tá
0,Se o Jonas fosse médico o Mário Soares tornava-se imortal
0,"Se o Kassabe fosse @homemdeverdade diria 'A culpa é minha, não fiz projeto algum para as chuvas e de vcs povão porco que não cobra nada'"
0,"Se os EUA não ganhar esta ação, como obviamente deveria, nunca teremos a segurança e conforto que merecemos. Politi _ https://t.co/AJ8LGvjjsZ"
0,"Se os países muçulmanos não acolhem os refugiados muçulmanos (mesma língua e religião), por que o ocidente que é... https://t.co/1LQa2Nmaqr"
0,"Se o triste bebe, o brasil é uma fábrica de bebum!"
0,"@SEPandolfo @FatosEsquerda 
Tem uns democratas que invadiram a manifestação.
A polícia deixa, desde que não haja violência entre os grupos."
0,SEPARADOS POR 20 REAIS http://t.co/iq5CCRuKHR
0,"Se preparem, eu sei bem o que é isso. Paguei e sofro na pele verdadeiramente essa PERSEGUIÇÃO religiosa.Quem vive... https://t.co/FrYLeJGQIR"
0,"Serão necessários quase 40 anos-luz p/ chegar aos novos planetas descobertos pela NASA. Se 1 mês de luz já é uma fortuna, imaginem 40 anos!"
0,Será que em Angola já não há cena novas ??
0,será quem que achou as horcruxes do Niemeyer???
0,Será que o Passos não consegue encontrar nenhuma Lone Star que aceite sacrificar-se por Lisboa?...
0,sera que o povo do meu serviço vai notar se eu levar um colchão amanha
0,Serei entrevistado na @foxandfriends às 6:00 A.M. Divirta-se! https://t.co/wxFGGiGVuc
0,Serei entrevistado no @oreilly hoje a noite às 8:00 PM (0:00 [BR]). https://t.co/FyCYeroSrs
0,Serei entrevistado por @oreillyfactor às 4:00 PM (antes do Pre-Game Show do #SuperBowl ) na Fox Network. Divirta-se! https://t.co/T7olTFi2wR
0,"@SERGIOMOROROCKS @jornalnacional 
Daqui a pouco começa @jornaldarecord 
Jornalismo de verdade. 
Vai mostrar a roubalheira no BNDES."
0,Seria uma pena http://t.co/DmfI0kboqw
1,Ser liga tem mulher que ser faz de burra
0,"#SerMulherÉ apoiar o Bolsonaro, um deputado que têm projetos de lei para punir estupradores..."
0,#SerMulherÉ é qualquer coisa longe disso aqui: https://t.co/EZAOX7lVdu
0,#SerMulherÉ fazer xixi sentada
0,"#SerMulherÉ lutarmor por um Brasil de direita, com mais segurança nas ruas"
0,#SerMulherÉ nascer num corpo de mulher
0,"#SerMulherÉ ter condição de gerar uma vida dentro de si, ser biologicamente uma, sem essa palhaçada de 'transgênero _ https://t.co/iJO3UwHS6v"
0,Ser mulher é ter que provar todo dia que não é burra e é tão competente quanto qualquer um.
0,"Ser presidente é sinal de ser excepcional, vide Temer, Collor, Lula, Sarney, Castelo Branco, Jango, Getúlio, todos _ https://t.co/ZfYzWfP2AQ"
0,"SERVE ESSA @BotafogoOficial 
COMPREI DE PRESENTE PRA MINHA PATROA
#diainternacionaldamulher https://t.co/mj6o8CkTWV"
0,Servidos??? @ Praia De Leste - Pontal Do Paraná https://t.co/VphicEFiEY
0,se tá na internet... já sabem né https://t.co/GnTQoqFVX7
1,"Se tem carne negra na esfha do Habibs, vou evitar a de calabresa"
0,Sete pessoas baleadas e mortas ontem em Chicago. O que está acontecendo lá? Totalmente fora de controle. Chicago pr _ https://t.co/A8LYAJAatr
0,se tu não usar um sutiã branco fica mostrando tudo
0,SEU PAI SABE QUE VOCÊ POSTA ISSO NA REDE SOCIAL? #JoaquinResponde https://t.co/mIBx3Uepx2
1,Se vc gosta de Legião Urbana. Por favor de Unfollow. Aqui a gente tem vergonha na cara e bom gosto musical porra!
0,Se vc tiver 4 paus sim https://t.co/342moBcYQH
0,"Se você assistir Titanic ao contrário, verá a história de um submarino que resgata as pessoas do mar e as coloca em uma festa."
0,"Se você fosse candidato de direita à presidência na França, teria sua imunidade cassada por postar essa vídeo. Pois _ https://t.co/9EENktfyly"
0,"Se você pesquisar 'asshole' no Twitter que é a tradução de 'babaca, idiota, etc', cai no perfil do Trump. Imparcial _ https://t.co/ukOocrvES8"
0,SEXO-CHURRASCO-CERVEJA-DORMIR ! #carnavalem4palavras
0,Sexta à noite = puteiro
0,"SEXTA FEIRA É DIA DE BEBER TODAS E PEGAR TRANS
TRANS PORTE ALTERNATIVO (TÁXI, UBER, BONDE, ÔNIBUS...)
SE BEBER NÃO DIRIJA #PAZ"
0,"SEXTA 17:53 TÁ ABERTO O FINAL DE SEMANA
VÁLIDO SOMENTE PARA O TRABALHADOR HONESTO MEMBRO DA TRADICIONAL FAMÍLIA BR _ https://t.co/anskfVDfEI"
0,"@shybp_ NÃO, isso é racismo."
0,"@SICNoticias 
Que grande maçada... 
Atleta 'britânico'? https://t.co/blRp335tMq"
0,"@SICNoticias 
Tem uma solução: um ovni! https://t.co/HgYlQX4vCh"
0,"@Sidney_Andreato esse primeiro não assisti, colocando na minha lista
["
0,@Sidney_Andreato @GABRIELPlNHEIRO @RaquelRangel0 holocausto canibel eu não achei tudo isso não
0,@Sidneycarv @Pontifex_pt Mulçumanos matam cristãos e ele não fala nada. Defende a ida de refugiados mulçumanos para a Europa.
0,Significado das minhas tatuagens: significa q são tatuagens. Fim. https://t.co/kf6mZJHXy0
0,Silas Malafaia se defende! https://t.co/BONRD8K1bS
0,"Sim, Arnold Schwarzenegger fez um péssimo trabalho como governador da California e ainda pior no Aprendiz...mas pelo menos se esforçou!"
0,SIM É IGUAL A ABRAÇAR UM BARRIL #JOAQUINRESPONDE https://t.co/ktjFdi4sOr
0,"Sim, eu tenho mais o que fazer do que ficar twittando para seu entretenimento!"
0,"@simonlestrange ah é pq postaram
a foto sem a kat e a eme aí falaram que na vdd a imagem tinha que tá em branco pq sem q cassie nd existiria"
0,"Simplesmente maravilhosa.Nikki Haley, ex-governadora da Carolina do Sul e nova representante americana nas Nações... https://t.co/it2Nw82cOF"
0,"Sim, tava tudo planejado entre a Globo e o Moro, eles queriam era matar a Marisa, sim, acredite... https://t.co/WpVlOI1Q8g"
0,"SIM, TEM QUE USAR A LÍNGUA, É UM ÓTIMO TREINAMENTO 
 #JoaquinResponde https://t.co/qzviLuRpYs"
0,"Smartphone Asus Zenfone 3 Branco 4G Tela 5.2', Android™_ 6.0, Câm 16Mp, 32Gb por R$ 1.376,19 https://t.co/ibKhH0VZt2"
0,Só acho que vou deixar a prova de matematica em branco
0,Sobre Filme da #Disney que terá beijo gay. https://t.co/CPrwQWacpK
0,"Sobreviver no Haiti, missão: @homemdeverdade MESMO!"
0,"Sócrates processa Estado português! Ou seja, Nós, vamos ter d o indemnizar. A transferência será feita direta/ para ele ou através do amigo?"
0,"Sócrates processa o Estado português. Mas, para provar a sua inocência, irá doar a indemnização recebida para abater na dívida pública."
0,Só falta dizer que Angola não é nossa... ONDE ESTÁ O PATRIOTISMO CARALHO https://t.co/ixOzMvV6zY
0,só falta o roberto carlos morrer agora e não ter como acabar o ano e a gente fica preso em 2013
0,só faltava dizeres que angola não é cidade também xD https://t.co/AfVPpp1YoX
0,SÓ FUNCIONA COM CHIP CLARO https://t.co/tkEWfjsVIF
1,"Só há uma coisa que eu detesto mais que um atrasado mental:
Um atrasado mental q pensa que é um campeão qd está atrás de um ecrã de um PC"
1,"SÓ LEMBRANDO, HOJE 08 DE MARÇO É #DiaDaMulher 
M - U - L - H - E - R
PRA HOMEM QUE USA SAIA, MAQUIAGEM ETC:
SEU DIA É O 1º DE ABRIL.
#PAZ"
1,Somos o foco da resistência antifrangas modernas sem culhões !
0,Só msm a @RedeGlobo e @showdavida p/ fazerem uma matéria falando mal do presidente das Filipinas que quer combater c/ mais rigor... O CRIME!
1,só nao pode ser gorda e feia
0,"Sono é lixooo (@ Universidade Castelo Branco - @ucbrj in Rio de Janeiro, RJ w/ @anapaulajanuzi @ruthroocha) https://t.co/4i0xi7hjTy"
0,Só observando marmanjo reclamando de insônia e depressão https://t.co/ekvgP2gDad
0,só o capitalismo expulsa o comunismo das pessoas
0,"Só o Nacionalismo é solução! por @viktortora 
https://t.co/DAXud267yh#VítorRamalho #PNR #RenovarPortugal"
1,só os machão que no ano inteiro chamam a mulher de 'feminazi' 'puta' 'burra' hoje pagando uma de feministo p ganhar uns rt que asco!!!!
1,Só podia ser mulher pra reparar roupa https://t.co/rrFyFds3RH
1,"Só pra deixar claro, @homemdeverdade não faz clube do macho, turminha da foda, essas merdas machistas de baitolas recatadas !"
0,"Sopram ventos de mudança
O PNR congratula-se com o discurso de @realDonaldTrump https://t.co/cOSa9MQ2hB"
0,sorte de hoje: vc não é a Joelma
0,sorte de hoje: você não chama ricarda
0,sorte eterna: vc não chama ariadna
0,sou a favor da pec 241 mesmo q ela me foda pq pelo menos o pt saiu do poder
0,Soube agora: O mesmo embaixador russo que encontrou com Jeff Sessions visitou Obama na Casa Branca 22 vezes. 4 veze _ https://t.co/JqepljsE3w
0,@SouBenfica1904 @SLBenfica que lindo é vermelho e branco!
0,"Sou boba, mas não sou burra. Ingênua, mas não santa. Sou pessoa de riso fácil... e choro também!
Prazer... eu sou Mulher!"
0,sou branco sofro racismo
0,sou gorda sou feia se sentar em cima eu esmago
0,"Sou linda, maravilhosa, fofa. Ser gorda não é ser feia. Feio é quem acha o gordo feio. #ficaadica."
0,"Só uma pessoa nojenta é capaz de escrever uma barbaridade destas!
Ah, é um jornalista e é verdade?
Desculpem, assim _ https://t.co/LcKvyiZUbR"
0,"Sou responsável pelo que falo, não pelo que você entende. Ok"
0,"'Sou uma mulher madura, que as vezes brinca de balanço. Sou uma criança insegura, que as vezes anda de salto alto.' #MulherDeVerdade"
1,sou um ser homossexual que só quer se dar com heteros porque as fufas ficam a lamber os dedos cheio de batata na minha frente.
0,"Só vou falar uma coisa sobre o Rep. Keith Ellison, em sua luta para liderar o CND, foi ele quem antecipou de antemã _ https://t.co/nDiUxdAGnJ"
0,S&P 500 Atinge Alta Após Trump Reforçar Promessa de Empregos' https://t.co/tlXWL7HHOihttps://t.co/ew5bHTEMAl
0,@SPFC_92_93_005 aww. essa era uma conta fake.
0,"Sportinguistas a 13 minutos de festejar o primeiro troféu da época:
A eliminação do Benfica de uma prova que podia ganhar"
0,"Sportinguistas,hj n se esqueçam de votar Bruno de Carvalho.
O mundo d futebol e principalmente o mundo da comédia,precisam de + 4 anos disto"
0,"@srdeabo meu celular é zero tbm, eu to apagando o cache todo dia mas não dá 10 da manhã ja ta travado"
0,@srdeabo se foi no RJ o moleque é um herói
0,@srdeabo Sempre tem uma explicação .... @ClaudeLuca_ @pedrinhu_tecix @editorahumanas @MeuPaiAusente @JOAQUINVOLTOU _ https://t.co/LW12ZO0XL4
0,@STF_oficial como sempre o privilégio branco é visto
0,STF solta bruno ....e mantem o processo do bolsonaro. Sei nao eim...@otmar03 @estadohiramico @gaviaochis _ https://t.co/xFxYEGt1or
0,"STF terá que analisar a descriminalização do aborto. Esperamos que reconheçam nosso direito! 
https://t.co/UMYHCXBjTt"
0,Sua mãe admirando as estátuas qdo faz turismo https://t.co/rzl5N7qDwh
0,Sua mãe no trabalho até tarde https://t.co/ca0aLsBXXz
0,Sua vida está protegida por milhões de Brasileiros que oram por ele todos os dias.Deus está nesta causa. https://t.co/5643HNZKx3
0,"Suécia, o país que continuou a dar subsídios do estado durante 1 ano a um homem que se converteu ao islão e foi lutar pelo ISIS"
0,"Sugestões para um 2010 melhor: Canonizar a Punheta, a Santa Punheta, a Sagrada Bronha de domingo. Melhor amiga do @homemdeverdade !"
0,Sugestões para um 2010 melhor: Colocar Chuck Norris como protagonista da série de TV 24hs!
0,"Sugestões para um 2010 melhor: menos Calcinha Preta nas rádios, aliás, sem calcinha é bem melhor!"
0,"Sugiro que todos os ATEUS CORAJOSOS ,leiam a Bíblia para confrontar os cristãos.#EuApoio rss https://t.co/Zvic768t2W"
0,@SuhThekill conseguiu fazer o movimento ser mais odiado
0,"SUSPEITEI, UM SÓ NÃO SUPORTARIA TANTA DECEPÇÃO @felipeneto"
0,"@Suzi_cardozo ta parecido, tirando o fato que é loiro e branco, de resto ta OK"
0,@Sybylla_ você tem algumas dicas de livros de ficção científica que podem ser lidos por crianças?
0,"Tô gorda e n consigo emagrecer, certeza q minha gastrite tá piorando pq só passo mal, n tenho inglês fluente, n sei nadar, sou feia +"
0,"Tô na beira da piscina e a pessoa vem perguntar se eu tô de biquíni, tô não po, tô se burca"
1,@taaaycarino @porrapaloma18 tá curtindo gente feia e gorda
0,Tá calor? Chama a bombeira https://t.co/fDmAaLMedO
0,tá chegando galera https://t.co/M9X0o49qa2
0,"Tadinho do Goby rsrsrs
 (@ryan_reminho live on http://twitcam.com/11hdu))"
0,"Tá doendo simmm, tá doendo em mimmmmm... NAMORADA DE FELIPE MELO- http://www.youtube.com/watch?v=AjV6YjREKqM"
