id,text,tweet_url,n_prob_bin,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista/machista/LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7UmKDrWlkpsPcpKZhILPm1xC9-ZI8-UNx4SFFmDevnqxN4CeD4xU3a_z8LY7nGZZ3BZtJEZfhEoQf-Zj4jrpJT4ameuUrwkCqdfJEaP0UExUPaI=,"@CamargoDireita Tal pai
Tal filho
🤡",gAAAAABj7UmKCnClJAvB8iOJjFDmb9euIb5YmBuhXtEkK1kSIF92okodDoOeVAXjBgl7bR6kZTVUhWGpDUy3speKeVjyWKNgvNQLl4IL2rXSuG6o0Ju3Lv8cmdJ6Va2A1A20laTzlNvBtGJI1eMs95ykmqdb1Wx4DA==,66786,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKLdw_Fl0zacuEbU1KVaUMfn4nWcJ7tYc9lp0FM8FI6bFQbTxYqnCN3y3Q-KEp9bNaVRdeH7cSl8wXZOvQbakSQV_84edenjVhNFdld4UnIZo=,@dudahidalgo13 Gostosa,gAAAAABj7UmKNVwbSydxhAtKwn7Y9RS6DgFHZNnLi8erKXhw66MCSNlsyE1BIPHZcCP8uQjFcNB924adZmNuZHNvDdAwwpLy_JAbPi-99PMHdsUybom-MWEYAJjQFri_tSUcWiOiDneM2i9aGjj7Kq5fgAtDVSbPBWvDu_s3erjw25LZBgYOS0E=,280,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKOYr0A1OUhHtkKCqC0D31pj-WEKNxbwh5Iws6wYfA5gL-xVXeHdIUBWcxaIFrB654b6zB1-pTRR-OctEwx8C_wVubQp9rR8VLbSLNEEs6-tw=,@CamargoDireita Tem nem vergonha nessa cara imunda sua .usando o nome de Deus pra esse demônio chamado bozo,gAAAAABj7UmKoiPX1ojUMvzqauJzb35_ORkRjCbsiCHTvHak8YkszchZOtIR-hpICItUVh5bpkti566e8vYuKTFMMG7bmqktKmDOYQu11MRJ-B7YJmx_-5Nv27k7nWxzjBvshrveTUXDO9IZctfsuC6FEjQY5V2Geg==,396,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKltsTv0d75D7kJyu9LyyxkRFZSKjeIV83fyNerM4w94iyIrhKXK6AqSSp36T-SSHGj6fY4ABgRxm1QIrwts2UJ8shr_PfqIibQ_BXXJU7reY=,"@camara_sette @rubensmenin Bando de politiqueiro do inferno!!!

PAREM DE USAR MEU GALO!!!!",gAAAAABj7UmKP90AjqHr0_EZYalKt7twVUlG0DnLyeA1IncyPDX5N2emnL-TKU0ADT1yVRkULXvJhyHIfjjPDayxKssjkkuKBK9nu6T58OCdwHwa68rVVVEyybS06d1KAwypEVN1Cx3cUsbCtZTCfRagfRV8SSt1fQ==,2027,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKo-4Xs7lAmKqRxVFTTmf3teCDwgK4XKpG5-rzglv4BFW9BSNO8k6UoqM_MBm-p7ruk53O9QHNijy3aiF3zwQbqJpX33K8TCoxoxkijBHjyOw=,@negrobelchior Pra cima!!,gAAAAABj7UmKZHSxHvEueFFCWIO026rPZZFka8o7xGFp6kNBL0478KGFkhDP5zyCoC5wgdj4V-WLsqlPKzFxgFQ7m1vhN2LOJJIC9FiZGdqe9V_qTCvnu4aiGLeXdRzqCq2JJM_Gout5yUO8u9-H5hes_TMWP1Ra5A==,8109,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKFtf2uEQHFpw6462wVV_Wzuc223LL3Oxb8vU7jtsdSmXC8dkCX5SqeI5odwZOa3bbOxe6bfFMRASHfEuQgP6agpa8X79J6LJQko-RGCdaob8=,@orlandosilva Chora esquerdista mateiro maldito kkk,gAAAAABj7UmKOCe_RgVn3rbju1PlC0td58UToUWBhw0NUovOMwO3Xq8M08CiMO5jtGqBelXHfdw4bMy7Upx0TE7fb52OZvPZb3pJqZZ4EXW-pwCJbyUukdJag4rHLuXfIxV3xy5hQukaSpIbtlfJymWkkeU0xQNbrw==,396,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKWYkHcrKCH5ww2qJ8H_7A5aImQM5cF4GIkPqyJY9WQDr6VwxHQYdyiVLOX81-USORvLagYjWGtVmfz4m_rRL_4YsvbLuHOfw4SAoV3nYWkSM=,"tem seborreia a calvície dele para na bunda ...🙄🙄e quer vir falar da nossa deusa rainha melhor de todas a mais bonita cheirosa carinhosa talentosa gostosa de fracasso,e por causa disso que eu deixe-o todos os fãs da ariana xingar ele.
@AriadnaArantes",gAAAAABj7UmKuE-giid3Yg7Yjdic90EFpnu88GmvVUDC7S5YPDztWYv5b5YP_OeYaTNM_SZOC7ANqT0KzWoxrxFt5uTGvIVRD8f8NBnC1zXNKALf0Izur1_GDNEjTWhFmKzvLHUQX8WX11CuknQQdPuUQ2XQ4Xk3ww==,566,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK2PxZogsi5NrhDbxEuSZXAPu8neZclsuN9GuP3vaM2IJl3hZQxGC0uSkQ3zDIfixF3RJ9tp0IBLbAiWwRt_oKu4XYufmrd1gtrpwx-WwlwR8=,"@orlandosilva KKKk

Dinovo essa babaquice.

Moeda corrente não é dinheiro vivo animal.

KKKkk",gAAAAABj7UmKL0cBB2H9wwzt12MNCWiQ_7VYiewemjy-h-mM03YLRSRzpM29kH5ichXmFn2lgmPR7s42NhUaPPvVwOSj3V5rixZaUOkb7VbnCH-MrLfRVwE6wrEsxCl98YXWrwxytrfj_AcV6_vcfJq20SXkfTYH8OBqHj9Vbh0EXzedAqALRVs=,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKfXVWRnDpBbUpUfUyh52GElirQ3dPRTO4FGgiVEJJMtZSMjQ0kVSdIs2wQcPo2EdOp87dbToM_5s4-Qpq4L1cT77GG3JSetPcPj2Mx2gUcak=,"@beatrizcaminha Por isso que me dá uma raiva tremenda quando alguém vem com esse papo de ""ah,extermínio da população negra"",mimimi...me poupe!!!!Eu sou NEGÃO,p...,não coitadinho,nem vitiminha,nem escravinho!!!!Ah,e GOD SAVE THE QUEEN!!!!REST IN PEACE!!!!!!!!!!",gAAAAABj7UmKwpBCaDibuMclo_w7Rme3UNqMzPKm9OKmCwUwnRhBaaHLuk4d9TYgHj10FfTB5XD9qiu3O-7SgUsI2j40Wqr3ExBWjadluaBUVZEcQVIUJouYxv9Lrk-WRRwcmfXt5je43u78N0xxAXncVPsrDUUDgPShi_WpO6aKyjiihNlYS9k=,2027,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKIlaxPSrPnC8HuZwRK4hNPjooeuj0P-5sscbd4FDjvS3ipkMy0mORpcwVwwObJ7L5Fpn7tKV5IvMOqJ6-jR5OCdU5Jp-T_0s6fRtf0ur9m30=,"@DuarteJr_ ei meu peixe, tem como tu fazer campanha final de semana? Complicado 19h tu com carro de som na porta do meu condomínio, eu cansado do serviço, engarrafamento doido!",gAAAAABj7UmKzyIYFr_CmaTGi2ohSB3QrIYFkK2zHCGGoAHsnmQ-6WswRGZs2P__uhLv_GNxbZNR5w279BOcDFJeUNV28C9otDImpgAoS9-GtMK8GcnAvuqPo3keOn2vxFhEGBDzqOaMt-Dkdcu4LwEtFz_u6EnOnRvC5R7x4wqzSy8sH3lKyNY=,66786,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKjIsm5aedSplmGELfCthgBMDrAsB7jVm7O9RaXW6LTI5MZrz5NOLKUY1k2S8J_VdAjC67CZsQZtRh1mDTeGfy25XHbD1l1LgEDJOU235EtK4=,"@RuthVenceremos @Dvoto13 @leandrograss Leandro tem que falar mais do transporte público.. Principalmente do entorno que é um caos, gestão do Ibanez, e muitos votam no DF..",gAAAAABj7UmKbsH6RYViBoyUoNcOqmXGcoPgm2mkJ0nfQScb0ZOf9Enk65yM_PrOElCcNoMXV_2l_V1MqxGSkdQYc_t6qurCfa5Gw2RFAXIka9quW8aWgun9ny5030fsny1E69KeCIaloltQou2j33alw1a2wSEy3Q==,66786,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKcWh6BiA8w9czOI0y4zpG8GmPC8JrmhJI-6aEUQoNld2Bs2zaxQ-loa8AcUjg1huGrvRrIY-aNdf5HSevXPUeu-1A2GGJJeAJfIxxLLvKGtA=,@lidicedamata @LulaOficial Ó coitada 🤭😂😂😂😂,gAAAAABj7UmKzvWv2XnFSbg2S-odYEeLsq7TkN2wNhuFGPUAuL4PuV_ho6V-Q8v9eZLGqe-3UxlAw2uWo3OaSijsQCQjq5RNYMQtXCF_TYoxPVmuflk1WEgV7IpylY3WD0jtTrMryHHiE_9eeKGZ7m3v78Ey45vMaw==,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKbSH8DJAVcXh41UXspopjxzoawIcYCKUfT13RTENvskEhD0Sa4D177iEq7C3FGvcUJGNH3Jz33f9CNssu9_K5aAXIV4OZdQ7WkkCyw6d0dPM=,@FernandoHoliday Vai tomar no teu ku lixo,gAAAAABj7UmKNLREi_A2UXsBi3sdPH-vIXyTfXwX_BacbbiiCBnZUN2_F4G2oPWOyiYdqw-GJCcSNNUOF7PlNltR5lAR95RZ9FmkXObhOIhZcgP3LLo09tfnmGbIjb0q-1eh1tTwMHZg9bAnAgb042IjyUkShjiX1g==,396,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKg0WNNfzpMhfK8tP5-QyJlZsNdYpcUCK-OoxlTSZ5sHY8kAtvBQ41JFGN6tm9H2qcCUuIDedC9clamZfAkBIDVpLXq2aaJkLcPiDSGSaecOw=,"@renatasouzario A misoginia, que está no DNA do sujeito, é o recurso para correr da resposta.
Como não tem como dar explicações, cria um fator de despiste.
No mínimo, é um frouxo.",gAAAAABj7UmKuNgWvwB--_mAxPKKtCAZl-hkKhIIcBBpbNQGCDNnwgeovpmUDtVN49jqZ9TusBdwecrNYyKozzL5kwNl9sT25WtrQsQxL12LmOY62DuAO8UBg-qXoKs3jPozvZhXNOxa9R3yzB-NifdsxtiG9lnVAw==,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKLPIbbr1cq0oCUJc1IOudxBwMTBYddwses3Fx-s4Qc0nBYd8bRlpEFMRI-OSOwuqH4WEqTe4iF4t-vXmgIqU88XuVCFfjlykXATtlFgaiiqA=,@marcoswesleymw É um FDP mesmo!!!,gAAAAABj7UmKpwCP213twVaHe89nwQkgxhnYvgEYLeQCtRrAFWaKCeYuY7GMhF9wTYCPhsG0rdm75ztLIYNI9KnKzNfMTy7N8rBuyRJdgrfMaquWzgGZiQKB6NHoo2snnuauokreFDiwoMXGCPAEXL91y0Zxww8Y-Q==,661,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKEknzAZLcg_9YSIoZBZll_RbVz2ap8kgffKqpHoLEg8GW2TH6XHKUAf0wJJRVj9zF4uzcd3BFRm-bjKl84D1g_drZVSt2J8kzJ8mOCKkv1nc=,@orlandosilva Só gorda e maconheiro,gAAAAABj7UmKahPc3Q5ym7INGb2EyAYdUxNl3T5T5zSNRKHNGwQjqGIkNOV4-xGX6WJaBs1RcowHGsGpc33cFpP53i0P-2Y2oIogaKYI-Fnqx55YBWynTqZQz6yM8PwRsaDl7ZQP7rCK0T8DYOyN50aodRIeqMfam9IytjvnrormiyG-7kt6Wx8=,396,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKfyi1CJkgb4ej_x5HEFt1ELWea8fQ79l-ymzHXoAsYpGRTz8fl1i1UXUoinPGqb8emMlc4DsaMT7phg1tpV0X-IuDIMdynZJzK_mo5cNLupw=,"@matheuspggomes @LulaOficial @EdegarPretto @ricardostuckert Esse é o pçol, puxadinho do PT.",gAAAAABj7UmKOdNQ1P8PXpP8rRLtKy-VPNFbT-_fhtFZzrTfRY9Plt7LYl6pBplJKuFVSOduPKBleY_YjTbeRfYM-AKbHbotbqG6zX3nV9gwT-5azb30ypjp2XfsljZbt1V4ESCYUP9nyegc0q1oqVID2SZsZjufuTT7kYPyvBwtzrtc5YDo7L0=,8109,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK7ykSxPVMV_eZL0B5N42K2HWyb9jM1KKLZzITFPB2Z5bGk8HnuIdV2-Jvra6YzSa6kq3NPV1Gu5qEs0U6Q_Pc4EdFE1Us0C4ACxmyGKs_oxQ=,@ErikakHilton Linda comendo pastel,gAAAAABj7UmKu0FDQ8-9tVVc2duypMUwgAfYhwFbiabvmrNEuo9GUShAnDVinrdcpGFEp1yIidFfSbKKuuvCkfBlyj-YW-eK9Xh9ggw8l5qDq1YkSJEOSqWCDgsXnX3FgMgTWYAorLVcAdga5-nr0NeKEJj07HIVZg==,396,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK1clarHBRHkxpdr29fOdjHQJ1iLKzZ2N_QKRFvGjyQV2TlewxTxroDvNKwSnbO5gGeWWo3HAwG_QJocLw8VZ_-7R6_jIOwwhvCcjapvRa1rs=,@Eunicio Eunício é um golpista e canalha,gAAAAABj7UmKO85b8ZIlui-Ie9_bZ0hN2-oghqkPTTfJUlmsoGu6OYXNfHwy-CMu8LMzP5w5Q10uPxcU39Pu9qOcqo0wRz0elWlU15RwIYAMiUr-4-M61GF4hl98sWQYHQIJt9XwGI5trv_ZJL7bACSPS1Yz6hRPQGNSaEmKJs7nfDqQ8YBG9o8=,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK3pn0z0NpBVs-rPkC-u5QwviarLaMoyaRlnq-wSVBxRI5Sb8Tr4jU0_Z61i1gic8Q9ew8e1MJtqyET1F1yuyMsKMe8BowS6h_z8w5CJqQZkA=,"@pauloeneas Tmb achei um exagero.... Como mulher, não vi o ato, como desrespeito... Mas, essa é a geração mimimi",gAAAAABj7UmKVW3-oq3WBlIsJybYUlGg67Y9M7Q1MvVXEPCnU72mN-qER085VDMIWQKCTWgn90ltGACfcGBydz_eTsU_RxE9D52xSX57ZircnWBxT2VmfmsJSw704xthL8qDnSJsFvV42kyN8KYXc8UjDMl-OK4KahsovFjQXkPa9kZHFzgYwsg=,8109,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKJdnZV4xOpMY7tjfJfO_jNPjKQ0xIPpTGNs4QaGZbt26m3swTnSVc5066Y61y2QzKHNVp4gjz9iDUUih2X_qzsYbN5_DMH6q0jze5LoLgMSc=,"@TenNascimento Toma vergonha, gado safado.",gAAAAABj7UmKJb8yheGDJUpJI7nyb-NsHC6p2vJiyK3Nzt2SG8k3ZogFpdgAPc3AFgBiEC4WayK-dxeRrjjqwYaInk1JWqcnsNYcKe0R5hNj0K5s8WE8CVcvK_8d5HRIDO-K_EdduZGWJr9O-bNKgpf3pSK18auQrUKzel1eV2nqlGXcnluUkf4=,280,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKzaEVwTmS9rs-9vJOiIwhMlToEZRHONpBe3JVY8Xt7N7kgGhI7-Uhi15jIBRApvpbp02JqUdTNSoMrsjkftGSHvMaIy7mD34XVOjRtkFXlco=,"@orlandosilva 👏🏻👏🏻👏🏻💪🏻💪🏻💪🏻🇧🇷🇧🇷🇧🇷

Precisamos faxinar esses antros de comunistas, chega de distribuir dinheiro do pagador de impostos prá safado vermelho.",gAAAAABj7UmKOG8qv-J-yVvXAmkuS48kyDfG-MKGDK3S8SXB9TWzALN8iWEZ5mfILXDFJjgz_PzprR0yrKKFDkS5SMH59t9Vxl1dSVI_Y2XlE1zu0CtYE_l8mIG6IOuh3RjrxhCB84TlJq_ybMjmqjbVDALpXFpcGA==,661,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKsRUsr7atLZpfBiROQrmAGJucKK39HavgmAl21j40qRuBiN5l6I15CEs6opqYy0HWAVAtZol0FUZx9WkjCXNfvIhKGLeJJXCPzgD_bYPhv4U=,@wesleyteixeiras @MarceloFreixo É isso á i Filho Wesley Teixeira  candidato á Deputado estadual vomos que vomos em frente á Vitória com o coletivo Eu só quero é ser Feliz anda tranquilamente na Favela onde eu Nasci e pode mi orgulhar e te á consciência que o pobre tem seu lugar,gAAAAABj7UmKWx13t9zxWfuKTMXK33m3jhWczbS3K4XwNIIy7LSmm7mZdLUfi5VdYYht6YSl9-5Yug10iSZG4UPJn2P4VUMQHHikmaWX5Bn6yphgNCETU4pAgusi8_AdOZhj1gn6g5syLwsfsxO_WMdKYjH9ZxT4scCp8nuAE9y-5bcOx58anv8=,66786,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK0VIVgird1r3J2cBSP5StDdGeO0chi0WRYYBTyK10UYB_yAckx0KLAF7n8y5_qDwx2Hj6B92cYNOsy-UZ4nTN5BfQOuWXHrovWEG2LqrWD_I=,@tiriricanaweb Volta p circo de onde veio.. o da política já tem palhaços demais!,gAAAAABj7UmK9KtcwKbBT4Lgp-E7RWPW7UzjtIj09pPTDqJq2UhWZ9_7Kk8i_sug_LgaaO45CzU7d-JzB4vvBmHOoeuixmx_tF0nOM5GU51qw97SwJQm3bMoNk3JGiQ5WlIPg1sN6Nkt_Wynq35toMzFRzFD456_IZYSbj3NdYTqHkpx3feEaaw=,66786,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK07BV9zgE0Xv7nEQ6lEABxB7TEFMFupVk6kxglR6Dw6v9Pvb-lctvdTZS33EvUlqZHxHDF1moER5KRU9-jeb0YhvKS3yYbZdD2wsvKoaDNMw=,"@taliriapetrone Lola de 4,4 pro centrão",gAAAAABj7UmKl0p-YnC54QUxw9LIkgo2AB8_BhyJy4SVj7MDy4_wu6_rDhxfzXwGdv66n6qRp8lmebxwsHBf2BT07PtrVe6xrs3uzQToDbVzkUnpmRZTbem4uMeX4kHMzA-4KL0b_EjAN7JGIjERH5npSuxAp97Fa_9rVnZ3XoaFkDrfhQpPBjo=,661,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKc357wHRibr17fuwwBb8HD-jh4c2DK-aFAaMJcOzOiCCzZkV_28BsUo2Ez0bfBEWgGFPHFl0-SLF79SkEi1Jm4WY-fscFqABBoKotEbDzFcQ=,@andremarianors 🤣🤣🤣🤣🤣,gAAAAABj7UmKBbJAYCRwNe86DyrJBrZejF-Pi1xhl83J6n4If2DD7k1jypasNMYFtACG0SgOjqs2NvTfvNPn9TB2UYPFutGyO4wESGWEBXOf8mrORk9DMonBFxgxyKlqe4UXd3c0HS07VJaKn2KE7OxwMsqMLcQmAKlzd-JlzTV4CDKHMQwUgS8=,66786,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK0B3oaXvctJtVdf98xAx1BNL3rfvTb03fwOlaxWtz6Ct9YaF4kikCgfZK1ethwo1seUfBqrLstQv_lrFbIGdKQyKdpSvLAlQndQWHPDTTWDQ=,"@TenNascimento Marcos miliciano isso sim ,que vcs queimem no inferno, prostitutas do dinheiro público, fariseus de merdaaa",gAAAAABj7UmKfCBc6YgcdAM8jtmMqF20s4ayA4YCR41UFiRIxyGP4ok8vhi52Co__xIIMxEeH6D7BSPnaolZMHjAKQKjIo55QyfEq88EAwwsgMV0OrK4h69Pp8GwcQYKUPpEp9415k8DnpbgIfneM-7Q8slWEqvh3w==,396,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK7-QjpYVL26P31s9m7WZIZOHAl1nTIpQZv4aznmf9iI18zGXtxgHkGySoqpegj_wN7KhojLHv2xi7OtOQE_pfTmCDcEI4Kkr7BTwcKuzPAHo=,@TandaraCaixeta Sobre as críticas da comunidade LGBT... você está certa e tem o apoio da grande maioria .,gAAAAABj7UmKtpj93uZ6u1APrdxLsdmdE5vrFit1ybgrEvOT63KWWwJq3X_Jy7DjYRW_SbhxYvuVzCnlym1GG2YAhdBC2Ay1d6IZuheg6dJSY91z12BH7iYzdzlLMHVNgEsK7NIKo-wo1wcLtIM5XvCDnPT6H3ZuXgD_4WfdIUBZRv0XIZiW1E0=,66786,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKb_nKc4lg8SbJJM56ZKwRIsqMTqeXbBJ7rnxtuQHEd5w--Yeeh4X6O2HOaPju6uz5Q_vllspllX4aNOFk5EPpDzrNufO35j58N-06LqHG91g=,@andreiadejesuus Kkkkkk nem fudendo,gAAAAABj7UmKPrqFWGSeF3G2jmE_GRS79y-Nk9zn0sV36G27_k8h4ZsjhPFtMHqqQnSCvYa21Ycz3IPXSRR6ASHKQbH6bRiMSwRBYSWe4_W3D2JU1DniPpRvIHBcsuZg_-ZuV6tFGYwAFZg3lfWSGSWYNPKbNVwSWQ==,280,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKd6fgJsHeeS_ZRKUcyp0rvD1OsShHlnnFekkm1j2MiouAcrRtECrhfilQ1o1iaAvYEe-SbILAxSQHj-b4n2NM62NnwEziPS78-q5VsQacnCo=,"@maxmacieldf Da minha esposa e da minha cunhada, tá foda.",gAAAAABj7UmKBDAQoUBHe_QSUOPNBUq2Af37e4cUAdfYE14eqPByGmrTNH42ejbM8kWhrGV3T-o2CzRBXTlOOI31JLwqi8WBu73bDsB_g3wdXCPBvb2EJiBNHUvtWeVxJtHUanwvO5M2vHR7WdjjNd4DUnj-BqeBcQ==,8109,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKg2tx5bIJdNpM785wZTAlbBoZuTAzGVn_hYTu7f_Tc9eZe2VVhGoxcoXNM_rLwtl_waHS0hBLUg1W4-Reu_VbUcFScildZfeupeyhds2Mugs=,@guimaraes13PT Capitão cueca fdp...kkkkkk,gAAAAABj7UmKiwHMxp5AWZ1fPjRLeuRBX8UZrbiAHAmVLZRYpsTd1gPMOZgS6H58fy1fK6ITtNT5rVOLQC4KWpbUV9kvo5HTUHHcyhRoB7Ms-NprPvSyeeYqLRmG-sSHpYOE8E6YDht7_2Yts7NOfkfUqqctAjxWCA==,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKtIi0BWbe6FfVhWRjiglAVxSSPsQHbZtbTyQ4p9kEeImpNOUZLo03_lJqxr6a63XVqj4XplTUbuxVHUfkDEhmjtQnSvBDEwVJCueT60YB9-Q=,@GMonteiroRJ Vai se tratar cara,gAAAAABj7UmKOwDrBk60yMQoNAAScsDslorRVXPldo4C3-fVb7SYxK-fDWSXVzg3bDXHz-vVM15YhAOeaT0ztxM84pGg6-l9U1Ywt_l5ioUJ4zEmuD5sMKFgqLKVLwZq3b9yilcnCShjNmyXVzSVsAknvjA5LNMS8w==,2027,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK2h_fttYab-TMcpW3lNCGH_5CIVL_s56V8XkenvznolpexA3KhmlGS-GKEfS3aK2xbnT3atfQ0kDimW7JP3BqDEguFwRFyE01UsUmQ4Ehv8E=,@TandaraCaixeta Falando merda com o rabo cheio de ostarina.,gAAAAABj7UmKg2Zt6679r-Fa6kh17FcUbfzgO3xV6sTYRnpy-TSAD0CezJv7uQT4rufA1pdwSx3mFHYuA0ywi-6gUOSWhBuu-eByoJrQmM8rQBLFg1ngZqlQfivanNedbJqA6Q6drlLdlH7icOSY-JeL5QGKlBW_zH5BfLOfMfb1Wu_Ar39qPdw=,280,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKircEjT6gun1C6QxD1_LLW1VF_8WSg83x3gRjUFitEl2TlLpyActoziqbA7ih9fQM6_9_hX0O-pw_-CjT56Zdn5Nh82tmn2o6htrIgNoPXOk=,@mariamarighella Precisa lavar aquela boca imunda para falar da nossa Bahia.,gAAAAABj7UmK6hCXcC2BexM835MoILizeBfgZ3j3W_40F25xbL6G1XjjA-QHwHoRYrP6dnp9Q289p4XYL2076Iy7o6utwYAfatLqKZVbMGkWjJ4shKLnnh1SpeKNnrsASZvumj_KxORz1CUOyJLart4VE9qa2kgE6A3KsysKmWCWalbQzMLFHbo=,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKWg-UJPq77DXMCYd3cWfCNXC_zjjKZaNW4sPxQSUcoaHd9ex-uVj1ACJPwFQDw44KDMvSWsk4QUzrXFS0K2RkKmRbFXI1ZCW_fHx30O1ec1s=,@karensantospoa @eagroecologando Complicado enfrentar o homem que mais odeia transporte público no mundo. Parabéns pela conquista a todos que pressionaram. =),gAAAAABj7UmKdzv4VAbr-2hKISieGsPIyojJ4rm7t0OTzZwnT3KAs7UMv9tpg8uqudIE8QbLSWwEK7h0-Eobi-G10AoT9EBAR6d-gphImrjCHMZJt8k4j_jthCKpsrqyIWAfxk5p4bZNp00q0WbNYQZ8BlRUYl2P8g==,66786,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKSTnSOAbWShIlLdQU4B-8JjkVYFwPC8lyZOGTCLA_5JyZLt_IRvQ5GUw-p--_LLpHGY5NDNmz2vtqcYF9loe_-j8N1nFJ3_LetYxr_6okpTo=,Pode dar adeus ao campeonato seu vereador de merda @marcosbrazrio,gAAAAABj7UmKFADCwNJ-r0aa7rrkOWGf5hIbPv-B7NeAkWmEzRvvOHN2QLuFnTcyf7ODJi1Lg958CrpoImqh5kCcsfPrKUm9rTOGjnASZxxY1Xp7qp7oUtTfT3M6HCg5Pf_7q9Lxjc4IP1lyJvWhhVV0PPeBNmJvOw==,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKxBo_Tl0yKC0v9s89Ur78mIqGcc36MlwSAcjKMMRtDzwLNDHpSVlhi3II6Skoz2iEm_0JrXT_2IhnKblIgdSp6_r42zGTlLXDekbkoxSEa-c=,@reportersalles @LuizJLMartins1 Hipócrita ainda é elogio pra esse povo.,gAAAAABj7UmKJuW3xbfm9p3kj2nCNORY4OQSUufAU0YfWlL86E0pLXUv3pgLS0APZ4rBQjGzvZlE9yZgAUoLrh5r1PK_fTL2mdtOEqYiuUK6MCOKvcx5l0m6uI--MwJBCmVX3mP-RDAspUmFUCzri1ej23FplzP9CbrhY0hd_5BbN7k1M1vOOH4=,3525,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKbN-wvDggsLU0Q9mtajAjNBA6qdgo9PuMkC6ME9CmOcf_aOAJ8vsIyXIX_3HwQDiANoqJxQ9d0xWFc_AudYl_H-GkYwfLM0Zv_i5mPA1mRKY=,"@marcosbrazrio Excelente, gordão soberbo",gAAAAABj7UmKhktJOX5ByrNeLHEPqERG6KMpLydpgYTefRqoaVFgQVMzxvmyCKRzNSDHej_bDBBXPNTkP0WDq-1Lk9dtBww1nMCRnvA7zLGZswI0y0eA6RE_eeNdwun7Eo_R31tHFHXSDCCYszH_JhhZzG5lErQAhgH3LbP8E94Dzy33KdFCARk=,3525,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
